product_id,reviews_blob,top_keywords,delivery_mentions,quality_mentions,price_mentions,sentiment_label,sentiment_confidence,main_topics,pain_points,suggested_improvements,summary
06c6e01186af8b98ee1fc9e01f9471e9,"recebi 2 dos 3 produtos desejados  || rapido e pratico da compra  || rapido e pratico da compra  || excelente || Este é apenas uma parte do pedido.
Falta enviar o HD || Muito satisfeito || Gostei muito do Produto || Entrega realizada antes do prazo estabelecido. || Produtos entregues em tempo hábil e conforme o anunciado.
Obrigada || Produtos entregues em tempo hábil e conforme o anunciado.
Obrigada || Gostei do design do produto, é bonito. Porém muito estreito o case, um dos meus hds externos não coube na largura. O case poderia ser mais largo, 1cm q fosse, para servir no geral os hds externos. || Por ter ocorrido tudo perfeitamente bem no processo de compra, recomendo essa loja.  || Produto um pouço maior do que na imagem, mas ficou legal. || O produto foi entregue no prazo previsto e nas condições contratadas.  || Nessa compra não etendi!! eu tentei realizar compra do HD juntamente com a capa o cartão aprovou a compra somente da CAPA. O site pd ter me ligado para cancelar a compra do produto menor || Entregue no prazo. || Produto entregue corretamente. 
Dentro da expectativa e funcionado corretamente. 
Recomendo a compra.  || Seria melhor se o prazo não fosse tão longo. Mas chegou antes da data prevista! || Produto entregue dentro do prazo. || Produto entregue antes do prazo","compra, do, case, compra do, em tempo, conforme anunciado, produto, entregues",True,True,False,neutral,0.4259437620639801,"['2 products desired', 'rapid and practical purchase', 'excelent', 'this is only a part of the purchase']","['missing HD', 'limited case width', 'smaller than expected', 'not delivered in time', 'not approved by the supplier']",['larger case width'],"great product, recommended store"
06edb72f1e0c64b14c5b79353f7abea3,"Não recebi o produto completo, comprei quantidade 02 e recebi somente 01. e consta na nota da entrega tem quantidade 02 e com volume 01.
Quero receber a outra sem custo nenhum. Pois o erro não foi me || Não recebi o produto completo, comprei quantidade 02 e recebi somente 01. e consta na nota da entrega tem quantidade 02 e com volume 01.
Quero receber a outra sem custo nenhum. Pois o erro não foi me || A || Tudo ótimo 
Produto ótimo 
Entrega antes do prazo. || O prazo de entrega acaba dia 3/1/18. Eu não comprarei no baratheon quando o prazo de entrega for muito grande. || Gostei muito, tive informações sobre o processo de andamento da compra até chegar em minhas mãos. Muito obrigado! || sempre compro nesse site nunca tive problemas || Muito Bom! Gostei Bastante! Tecido Ótimo! Atendeu Minhas Espectativas! 👏👏👏 Super Recomendo! 👍 || Na foto é lindo, mas pessoalmente não é nada igual! || Bom dia, meu nome é Ana Paula Amancio, e ainda não recebi meu produto,. Peço que me dê uma posição , pois já faz muito tempo que comprei. Sei que devido a greve dos caminhoneiros tudo estava parado. || otimo produto amei || Chegou no prazo,,, porem com um pequeno defeito no tecido || otimo || o pedido foi feito na cor pérola e veio branca || Muito bom os produtos e foi entregs bem antes do prazo  || O produto é bom. O detalhe vazado nas bordas é frágil, mas tendo cuidado, dá pra usar. || Como no anunciado. Belíssima. || Muito satisfeita!!
 || Gostei vem simples ....mas achei MT bonita e bem acabada. || Tudo bom","quantidade, 01, 02, completo, somente 01, erro, na nota, recebi somente",True,True,True,neutral,0.5002555847167969,['...'],['...'],['...'],...
06f0e85c7892d5df893f332706340af1,"Não posso! Estou aguardando a chegada do produto que comprei!Logo que isso aconteça, terei minha opinião formada! || Otimo material bem resistente espaçosa 👏👏👏 gostei! || ÓTIMO! || dos 2 produtos só recebi 1 || Fui atendido de maneira cortês e regular. Produto chegou conforme especificado. || Meu filho adorou, é exatamente como anunciado. || Ainda posso dar minha opinião pois ainda não chegou o meu pedido  || As Lojas lannister sempre surpreendem, vendas perfeitas e entregas efetuadas antes do prazo previsto. || mt mboo || O produto demorou muito a chegar quase um mês.Por mim já ter comprado em outros site com entrega rápidas, antes até do previsto essa infelizmente me deixou insatisfeita. || Fiquei feliz com a compra, o produto veio exatamente como foi pedido, chegou bem antes do limite do prazo e emperfeitas condições a loja atende muito bem. Eu recomendo!  || Produto Excelente! E ainda mandaram brinde dentro da caixa.. Amamos.","minha opinião, opinião, exatamente como, posso, exatamente, como foi, do, produto",True,True,False,neutral,0.44019871950149536,"['Não posso! Estou aguardando a chegada do produto que comprei!', 'Otimo material bem resistente espaçosa 👏👏👏 gostei!']","['ÓTIMO!', 'dos 2 produtos só recebi 1']","['Meu filho adorou, é exatamente como anunciado.', 'Ainda posso dar minha opinião pois ainda não chegou o meu pedido']","Meu filho adorou, é exatamente como anunciado. Ainda posso dar minha opinião pois ainda não chegou o meu pedido."
07c055536ebf10dfbb6c6db6dbfc36e5,"Fiz a compra e não entregou em minha casa. Fiz o cancelamento e ainda recebo estes e-mail enchendo o saco. || Essa loja é maravilhoso, amo comprar nela, entrega antes do prazo. Lojas lannister esta de Parabéns!  || Parece plástico de encapar caderno, muito fino, não parece em nada com o descrito e não é blackout. O desenho parece que foi impresso errado e com resto de tinta, é todo falhado. PÉSSIMO NAO RECOMENDO || Muito bom quanto a entrega , ótimo produto  || Produto totalmente diferente do da foto não gostei pois falava que era corta luz plástico super fino || Chegou antes do prazo. || Linda a cortina!!! Entrega perfeita, parabéns Shooptaime!!! || o frete e muito alto || Top || Não prestei atenção no anuncio, não gostei do material, sinceramente não compraria novamente. || Ok || Ok || Mais lenta na entrega que as outras...mas recebi certo. || só a estampa que não é tao viva as cores como a da imagem , mas o produto é bom  || Recomendo || Produto chegou muito rápido.adorei || muito bom
","parece, fino, não, plástico, não gostei, muito, ok ok, fiz",True,True,False,neutral,0.4165705740451813,['Fiz a compra e não entregou em minha casa. Fiz o cancelamento e ainda recebo estes e-mail enchendo o saco.'],['Fiz o cancelamento e ainda recebo estes e-mail enchendo o saco.'],"['Essa loja é maravilhoso, amo comprar nela, entrega antes do prazo.']",nan
08574b074924071f4e201e151b152b4e,"Lavabo bem bonito e igual a descrição, veio com uma mancha bem pequena, mas nada que seja um problema, recomendo. || entregue antes do prazo e em perfeto estado. || Ótimo  || pedi o cancelamento da compra devido ao prazo de entrega, assim que foi feita. recebi o produto e está aqui ´rpno para devolvr. Como devolver? || Chegou antes do combinado bem embalada em perfeitas condições já conheço a Américas confio de mas . E super recomendo o site da Cuba. Amei  || ótimo produto e chegou em perfeitas condições. nota 10. || muito sastifeita || Produto muito bom, entregue antes do prazo. || não recomendo porque até o momento não recebi meu produto,nem tive nenhuma informação da empresa responsavél || Produto entregue antes do prazo e muito boa a qualidade, eu recomendo || Produto entregue antes do prazo e muito boa a qualidade, eu recomendo || Preciso fazer o cancelamento dessa compra pois até agora nada foi entregue  || foi entregue no prazo correto site seguro, porem veio quebrado. espero que a loja troque ou devolva o dinheiro estou esperando uma devolutiva.  || FICAMOS ESPERANDO UMA ENCOMENDA PAGA QUE NUNCA CHEGOU E AINDA NÃO FOI EXTORNADO O VALOR DA COMPRA || Chegou em 5 dias... super rápido!  || Tudo correto! Obrigada || Produto lindo, chegou muito antes do previsto...SATISFEITA com a compra e com a loja || Ótima compra.. Qualidade excelente e o valor melhor ainda .. Recomendo  || Otimo muito bom || Olá bom dia já mandei dois imais para informar q ao abrir a caixa vi q meu produto estava quebrado e nem o retirei da caixa nem da embalagem pq gostaria de uma solução","entregue antes, da, nem, compra, entregue, quebrado, produto, recomendo",True,True,True,neutral,0.4781646430492401,['...'],['...'],['...'],...
086351823300e0339f6955b27998c186,"Recebi super rápido. || Recebi super rápido. || o travesseiro é ótimo, super confortável, e tem altura ideal.  || Eu quero saber onde está meu produto que Ainda não recebi !!!! Esta demorando horrores !!  || A entrega foi super rápida e o produto chegou muito bem embalado. || A entrega foi super rápida e o produto chegou muito bem embalado. || Comprei dois produtos e só entregou um. || Comprei dois travesseiros e só recebi um. Não consigo falar no canal de atendimento. || Comprei dois travesseiros e só recebi um. Não consigo falar no canal de atendimento. || Já uso está marca de travesseiro há uns 20 anos, adoro. Altura ideal, macio e confortável 
 || 8 || Recebi os produtos no primeiro dia útil após a compra, foi muito rápido e deu tudo certo. Recomendo","travesseiro, travesseiros, comprei dois, ideal, super, foi super, falar, super rápido",True,False,False,positive,0.40674760937690735,,,,
08a58dc963320d6073623382b9ceb920,"Ótimo produto e com entrega rápida. A loja está de parabéns.  || Produto chegou dentro do prazo e correspondeu totalmente a descrição do produto anunciado, funcionou conforme prometido. || Produto chegou rápido e de acordo com a descrição. Já testei e funciona.  || Optimo atendimento recomendo o produto já instale e está funcionando muito bem produto cumple com as espectativas  || tudo 100% || tudo 100% || não do 5 estrela pois atrasou pedido || Só problema é que não avisa que é preciso ter um cartucho  || O fornecedor é confiavel e recebi meu produto conforme prometido, sòmente o período de espera para o recebimento foi longo, mas não comprometeu a confiança do cliente. || recebi dentro do prazo e sem defeitos || Produto muito bom! Recomendo.  || Produto veio mal lacrado, derrubou tinta em tudo || Instalei primeiro o cartucho preto e ao que parece as tintas são de qualidade duvidosa, impressão saindo com falhas, os tubos são diferentes do anúncio, pelo preço pago mais o frete ficou caro. || Super recomendo. || Apesar do produto estar ok, a caixa estava amaçado e houve um pouco de vazamento de tinta.
Acho que faltou uma etiqueta de frágil.
De resto tudo ok.","produto, tinta, de, cartucho, 100, prometido, do, descrição",True,True,True,neutral,0.4376218914985657,['Ótimo produto e com entrega rápida. A loja está de parabéns.'],"['Produto chegou dentro do prazo e correspondeu totalmente a descrição do produto anunciado, funcionou conforme prometido.']",['Produto chegou rápido e de acordo com a descrição. Já testei e funciona.'],Ótimo atendimento recomendo o produto já instale e está funcionando muito bem produto cumple com as espectativas.
09b0d15a8cc9a84e7af7e0225f67dc45,"Vc paga um frete caro e não entregam na sua casa. || Tudo entregue corretamente! || Tudo entregue corretamente! || Tudo entregue corretamente! || Só veio um dos pendentes , preciso dos outros, conforme a nota  || Meus Produtos chegaram, certo e veio ate antes do Prazo || Meus Produtos chegaram, certo e veio ate antes do Prazo || adorei, recomendo o produto || Pedido atendido corretamente.grata. || Pedido atendido corretamente.grata. || Pedido atendido corretamente.grata. || Prazo de entrega para o dia 22/08, porém ate o momento não me entregaram o produto || Prazo de entrega para o dia 22/08, porém ate o momento não me entregaram o produto","corretamente, grata, entregue corretamente, ate, atendido, dia 22, ate momento, para dia",True,False,True,neutral,0.44802549481391907,['Vc paga um frete caro e não entregam na sua casa.'],['Tudo entregue corretamente!'],['Tudo entregue corretamente!'],"Vc paga um frete caro e não entregam na sua casa. Tudo entregue corretamente! Tudo entregue corretamente! Tudo entregue corretamente! Só veio um dos pendentes ,"
0a4093a4af429dc0a9334300e5c13ae5,"Fiz a compra de 2 conjuntos, e apesar de constar na nota fiscal os 2, somente 1 conjunto foi enviado no pacote. Quero meu outro conjunto.  || Entrega rápida, produto igual ao anunciado. || Nao recebi o produto || Recebi parte dos ítens comprados, apenas 3 unidades do kit na cor pérola faltaram as 2 unidades do kit na cor preta.
 || Recebi parte dos ítens comprados, apenas 3 unidades do kit na cor pérola faltaram as 2 unidades do kit na cor preta.
 || Recebi parte dos ítens comprados, apenas 3 unidades do kit na cor pérola faltaram as 2 unidades do kit na cor preta.
 || A lannister está de parabéns. O produto chegou muito antes do prazo estipulado e o produto em perfeitas condições. Obrigada. || Recebi conforme o pedido! Tudo perfeito! || Comprei dois produtos iguais e acabei recebendo só um. O que devo fazer ? || Entrega rápida e produto como esperado. || produto maravilhoso, conforme demonstrado no site, chegou até antes do prazo final.","kit na, unidades do, do kit, na cor, kit, unidades, cor, cor preta",True,False,False,neutral,0.536381721496582,"['Fiz a compra de 2 conjuntos, e apesar de constar na nota fiscal os 2, somente 1 conjunto foi enviado no pacote. Quero meu outro conjunto.']",['Somente 1 conjunto foi enviado no pacote. Quero meu outro conjunto.'],['Nao recebi o produto'],"Fiz a compra de 2 conjuntos, e apesar de constar na nota fiscal os 2, somente 1 conjunto foi enviado no pacote. Quero meu outro conjunto."
0a57f7d2c983bcf8188589a5fea4a8da,"Nem fizeram a nota fiscal  || comprei um relogio de presente de natal para meu filho e ate agora nao chegou. enviei mensagens e na ultima conversa o relogio chegaria ontem, porem nao recebi nada. || Produto perfeito, e entregue no prazo determinado. EXCELENTE!!!! || Gostei do relógio e parece original, porém nao veio e a embalagem nao é a tradicional da casio e também nao veio certificado de garantia.
Vou entrar em contato com o vendedor e a lannister reclamand || Gostei muito! Ótimo produto, perfeito estado e chegou antes do prazo! Adorei e indico || Quase nos dias de chegar o produto, avisar que não tinha no estoque. Se avisasse antes, teria olhado em outra loja. || Loja sem credibilidade.  || Ainda estou aguardando a entrega do produto que solicitei, sendo que já excedeu o prazo previsto para entrega. Estou muito insatisfeito. || Produto recebido conforme o combinado, tudo certo! || O parceiro lannister (targaryen) cancelou a compra e até a presente data a lannister não me informou como devo proceder para a restituição do valor pago. || Atendimento horrível, fiquei esperando o produto por mais de um mês, não recomendo pra ninguém  || Provavelmente que tenha sido falha dos correios, mas paguei pelo produto e não recebi.  || JÁ DESCREVI VARIAS VEZES, ICLUSIVE O PEDIDO E DE 05-01-2018 E JÁ FORAM DESCONTADAS DUAS PARCEJAS DO TOTAL DE QUATRO,. AGORA DEVOLVAM E CANCELEM O PEDIDO DEFINITIVAMENTE. || Olá, meu relógio ainda não foi entregue, por isso estou aqui, com certeza ocorreu algum problema e gostaria de saber quando vou recebê-lo.  || Tudo em.ordem.e rápido a entrega.chegou bem.valeu.obrigado || produto entregue bem antes do prazo, muito bom || O maior problema foi ter de buscar o produto nos correios, que não era o da minha cidade. Absurdo ter de pagar um frete que não é barato e não receber o produto em casa. || Entrega no prazo muito bom || Esperava um relógio maior, mas tudo bem. || Produto entregue no praso estou satifeito muuto bom","produto, de, nao, relógio, nao veio, que não, produto perfeito, não",True,True,True,neutral,0.44267022609710693,['...'],['...'],['...'],...
